,text,Anger,Fear,Happiness,Hatred,Sadness,Wonder
17650,به حال اون افرادي كه از شما التماس دعا دارن ، به حال اون مجلس و خلاصه به حال خودمون بايد خون گريست,0,0,0,0,0,0
17654,اولی اشتباه است کهگیلویه و بویر احمد بیشترین امار رو داشت,0,0,0,0,0,0
17657," مرگ بر آمریکا
شعارنیست یک خط است 
آمریکا حتی شاه راکه دست نشانده ی خودشان بود را رها و تردکرد
 سالهاست که کارشان است  مهره…",0,0,0,0,0,0
17659,@username در ایران پیش از اسلام نبوده ها🤔 در دین زرتشت هم منع شده این کار,0,0,0,0,0,0
17661,به این صورت! (البته یه فیلتر ملایم هست ولی خب.) www.link.com,0,0,0,0,0,0
17663,گروه سرود آباده. تبلیغات شدیدی روی این گروه شد و در دوره ای هم کار آنها هم گرفت. در تلویزیون زیاد پخش شد و اگر اشتباه نکنم در بعضی مراسم با حضور مقامات هم اجرا داشتند.,0,0,0,0,0,0
17666, مادرجند ها کنکور 4 ساعته ...کیر تو کون تمام شما کص خلا ! بره کنکور 4 ساعته .... این کون کشا حتی نمیدونن کنکور چند ساعته بعد…,0,0,0,0,0,0
17671,روز مرد؟ هه! من مردی نمیبینم:),0,0,0,1,0,0
17673,نه اینکه طرف نفهمه، فقط میرید تو مخش اینطوری !,0,0,0,0,0,0
17675,درد من آرام جان دیگران است‌‌ خوشبحال دیگران.. ,0,0,0,0,0,0
17676,عب نداره کص ننت به اندازه کافی جا داره,0,0,0,0,0,0
17678,منتظرم که سه روز اب و برق و قطع کنن که قدر روزای بی‌اینترنتیمونو بدونیم.,0,0,0,0,0,0
17684,به همین قبله قسم از من فمنیست تر پیدا نمیکنی! منتها بعضیا توهم فمنسیت بودن دارن!,0,0,0,0,0,0
17686,توی فیلم ِcloser آلیس به دَن میگه چرا بهش علاقه داری؟ میگه چون نیازی به من نداره.,0,0,0,0,0,0
17689,این هم هست، اما منظورم کسایی ان که به هر جنس مخالفی می رسن یه سری دیالوگ شیرین و شعاری از شرح قهرمانیا و شخصیتشون دارن که قشنگ متوجه میشی، حفظ کردنش که به همه بگن! :)))),0,0,0,0,0,0
17699,دولت هارپر يه سري مذاكره كرد،من با عمر القبراء كه مسئول بود در اين داستان پيگيري هم كردم،دوطرف پيش شرطهايي داشتن كه اخيرا ايران با رفع ممنوع الخروجي خانوم ممبيني(همسر دكتركاووس سيدامامي)درباغ سبز نشون داده،كانادا هم اگه خاوري رو بگيره درواقع دارن نزديك ميشن و ممكنه فرجي بشه,0,0,0,0,0,0
17700," اگر پول خوب ندارید، لااقل اخلاق خوب داشته باشید
نکه مثل سگ بپری به طرفت، بعد بگی چرا رفت",0,0,0,0,0,0
17706,ولی این معلومه سفیده با اتوبرنز این رنگی شده,0,0,0,0,0,0
17710,من در مورد آمار کلی یک مملکت که اتفاقا در یکی از زیر مجموعه های مرتبط با این معضل مشغول بودم نه از شرایط یک خانواده پنج نفری که درصد موفقیتش خیلی ناچیز خواهد بود نسبت به کل مشکلات موجود در مملکت ... شما کلا به جنسیت خودتون شاکی هستین تا ذات و مسیولیت های مردونه ماها,0,0,0,0,0,0
17711,منم گریم داشتم منتها نه اینکه یهو بشم یه آدم دیگه,0,0,0,0,0,0
17714,هق هق خوشحالی از اولین خطی که رو بازوم افتاده، وقتی دستم آزادباشه ,0,0,0,0,0,0
17716,دانشگاه باز شه دوباره سر و کارمون با دهان و بزاق مردمه، استرس دارم این ویروسو بردارم بیارم منتقل شه به خانواده‌م، کاش تنها زندگی می‌کردم.,0,0,0,0,0,0
17719,کاش بیاد بازم توییتهای قشنگ بزاره کیک بشقابی بزاره بدون پف و هیچی ولی بیاد #IranProtests #Helpiran #Internet4Iran,0,0,0,0,0,0
17720,یه حامامی رفتم که اصن نگم^_____^,0,0,0,0,0,0
17723,آره یه عذاااب بی پایان,1,0,0,0,0,0
17726,"افسانه Legend ساخت سال 2015 است. برایان هلگلند این کار رو کارگردانی کرده. افسانه داستان واقعی زندگی رونالد و رگی کرای هست؛ برادران دوقلویی که در دهه 1960 با اعمال گانگستری، خودشون رو به افسانه‌های زنده لندن تبدیل کردن. نکته جالب این فیلم حضور هاردی در نقش هردو برادره.

🔻 www.link.com",0,0,0,0,0,0
17728,الانکه دارم به وضعیت موجودم فک میکنم میبینم در این مدت خیلی نا آگاهانه تلاش کردم که هیچ موجودی سراغم نیاد,0,0,0,0,0,0
17730,اگه چشمام بيان منطقي باهام صحبت كنن و بگن منظورشون از توليد اين همه اشك چيه؟ ممنونشون ميشم.,0,0,0,0,0,0
17732,@username شفقت با خوردسالان و با فامیل مهربان بودن خصلت پیغمبریست. خداوند اجرش را برای تان بدهد.,0,0,0,0,0,0
17735,@username @username وای خیلی خوب بود😂😂😂😂همه مث این میخندیدن تا چن وقت😂😂😂,0,0,0,0,0,0
17736,پایان بازی منچستر یونایتد 3 پارتیزان بلگراد 0 با گل‌های گرینوود، مارسیال و رشفورد، یونایتد صعودش به مرحله حذفی لیگ اروپا را مسجل کرد ,0,0,0,0,0,0
17743,بهشت برای من رویایی است دست نیافتنی آخ من یکم به جهنمی ها میخورم.,0,0,0,0,0,0
17744,در مغازه رو بستم نشستم رو صندلی به این فکر میکنم من ک صب باید بیام مغازه الان به چ دلیل و با چ هدفی برم خونه کمکم کنید دوستان ,0,0,0,0,0,0
17745,چطوری ؟خب دیدم تناقض تو حرفت بود ببینم نظر خودت چیه؟,0,0,0,0,0,0
17746," دوستان عزیز،
اگر کسی از شما تجربهء آزار جنسی در کودکی داشته‌اید و مایلید از تجربه‌تون حرف بزنید تا در پژوهشی در این زمین…",0,0,0,0,0,0
17747,اللهی وربی یه قلدر بیسوادی مثل رضا شاهی به داد مردم ایرانی برسان . بلند بگو امین یا رب العالمین.,0,0,0,0,0,0
17765,جناب سلیم صاحب لسن تو می,0,0,0,0,0,0
17778,اخ که کاش بدونی چقد دلم تنگ شده حتی واسه همون یذره صمیمی بودنمون.,0,0,0,0,0,0
17780,چون تو کیش میخواسته یه مجموعه بزنه که پدر من طراحی کرده,0,0,0,0,0,0
17782,ما سرخوشان مست دل از دست داده‌ایم...,0,0,0,0,0,0
17783,ناسا گوه خورد من تازه ترک کردم,0,0,0,0,0,0
17784,خدایی اگر جای من بودید به این #اصلاحطلبکار چی می گفتید؟,0,0,0,0,0,0
17790,"""من از نور میخونم و تو هم درگیر شبی؛ منم درگیر شبم، هنوز درگیر همیم."" ",0,0,0,0,0,0
17791, چون تو غار نرفتیم و تو بدترین شرایطم پشت تیممون بودیم #استراماچونی_را_برگردانید,0,0,0,0,0,0
17792,گاهي وقت ها بايد از دور دوست داشت.,0,0,0,0,0,0
17798,@username @username چون شما دو تا تازه به توییت فارسی اومدین میتونین توییت خوباتون رو بدین ریت بزنم@,0,0,0,0,0,0
17803,داداش فدا سرت.اون رفته سر زندگیش.ما چرا غصه شو بخوریم,0,0,0,0,0,0
17804,من انقد بی حوصلم که شما حرف بعدیتم درسته حرف بعدیم مادرجندس مادرجنده,0,0,0,0,0,0
17806,والا من ضرب و تقسیمم زیاد قوی نیس حالا انتگرال بود ی چیزی! ,0,0,0,0,0,0
17808,"احساس میکنم اگ برم دشووری و برگردم امتیاز این مرحله رو از دست میدم

#ExaBFF #ExaEXOL @username",0,0,0,0,0,0
17811,اوقات خوش آن بود که با دوست پسر شد,0,0,0,0,0,0
17813,دوست دارم دوباره برم فیسبوک ببینم یه سری دارن شهرشونو کامنت میکنن که پرچم شهرشون بالا باشه,0,0,0,0,0,0
17814,گگگگگگگگگگگگگگگگگگگگگگگگگگگگگگگگگگلللل!!!!!!!!!!!!!!!!!!!!! گل برای بایرن، گلزن گنابریییییییییییی #چلسی_بایرن 0-1,0,0,1,0,0,0
17816,باغِ من بهارم بهشتِ من کجایی؟,0,0,0,0,0,0
17822,قربونت بشم که اینهمه سختی کشیدی ولی بازم سرپایی ,0,0,0,0,0,0
17825,تو شرکت ما خدایی یه نفر فقط از این سوالا از من میکنه اونم یه زنه ایتالیاییه که شوهرش ایرانیه، بنظرم کانادایی‌ها و امریکایی‌های شرکت‌ما فقط تو فکر نتفلیکس و آبجو و سفر کاراییب هستن,0,0,0,0,0,0
17827,آره از مولاژهایی که سرداری قایم کرده,0,0,0,0,0,0
17830,تف با قبرت خمینی اگه نریده بود به مملکت الان ما خارجی بودیم ,0,0,0,0,0,0
17833, پسری که بسکتبالیسته&gt;&gt;&gt;&gt;&gt;بقیه پسرا,0,0,0,0,0,0
17835,منم معذرت میخوام که دوستانتون تو بوق و کرنا کردند که لیست بی کمو کاست,0,0,0,0,0,0
17839," غدیر یک کتاب مبین است سندی برای تداوم خط رسالت در جلوه امامت
#LiveLikeAli",0,0,0,0,0,0
17841,تو می آیی و گوش جهان را که از فریادهای گوشخراش شیاطین کفر کر شده است را با زمزمه روح بخش محبتت نوازش می کنی #اللهم_عجل_لوليك_الفرج,0,0,0,0,0,0
17846,کص جزو گزینه ها نیست ک,0,0,0,0,0,0
17847,هرچقدرم سخت باشه ، من میتونم . من میرسم به هر جایی که میخوام ، هرجوری شده,0,0,0,0,0,0
17849,به ولله اگه قرنطینه نبودیم الان برف و بوران بود تو همین بهار,0,0,0,0,0,0
17863," چالش عکس کیوت ازبایس🍓از این کیوت تر نداشتم🚶بفرستید برام لطفا^°^

دعوتید شمام*~*
@username @username @username…",0,0,0,0,0,0
17865,@username از امروز شروع شده :),0,0,0,0,0,0
17869,من افسرده نیستم این صدبااار :),0,0,0,0,0,0
17877," ما فرزندان حیدر کرار در تاریخ نخواهیم گذاشت یک بار دیگر بنویسند صفین دوبار تکرار شد....
#لبیک_یا_خامنه_ای
 #LiveLikeAli",0,0,0,0,0,0
